price,sqft_living,condition,grade
390000,2092,3,7
718500,1200,3,8
474000,1090,3,7
615750,2140,3,7
551000,2010,3,8
230000,1500,3,7
790000,3500,3,9
1230000,2660,3,9
325000,1440,3,7
705000,2780,3,8
259000,1580,3,7
306000,1250,4,7
315000,970,3,6
392500,1100,3,7
1065000,3240,4,9
350500,1290,3,8
825000,3810,3,9
235000,1500,3,6
650000,2660,4,8
675000,2400,4,7
265000,1860,4,7
822500,1450,3,7
705000,2260,4,8
2630000,5540,4,11
685000,1300,3,7
630000,1610,5,7
1250000,3820,4,11
359000,1820,3,8
784500,5820,3,11
850000,2470,3,9
410000,3040,3,9
252000,1120,4,7
618000,1880,4,7
265000,1070,3,6
465000,1560,3,8
240000,870,3,6
217000,1000,3,7
415000,2520,4,7
274000,1700,4,7
420000,2150,3,7
1062500,1590,4,8
1415000,4670,3,12
618500,1800,4,7
295000,1670,4,8
400000,1010,3,8
595000,2550,3,8
1728000,3700,4,10
261000,1350,3,7
780000,1660,5,8
589000,1390,3,7
230000,1720,4,7
690000,2980,3,10
524000,2190,3,8
380000,1230,3,7
357500,1000,4,7
330000,2500,3,8
635000,2240,4,7
934000,2820,3,7
358500,1400,3,8
401000,1470,3,8
270000,1820,3,8
705000,2060,4,8
325000,1670,3,7
384950,1540,4,7
310000,1210,4,7
829950,3430,3,10
353000,2550,3,7
170500,1060,3,7
885250,3670,3,10
2700000,4420,3,11
245000,1550,5,7
469000,1190,3,8
455000,1300,3,7
305000,2430,3,8
840000,4290,5,10
905000,3500,3,10
219200,1680,4,7
455000,1250,3,7
195000,1020,3,6
799000,1510,3,8
285000,910,4,6
300000,1320,3,7
83000,900,3,5
220000,890,4,7
174500,1240,3,7
695000,2960,3,9
255000,1020,3,7
539000,2590,3,8
552700,1100,3,7
571500,1300,4,6
263700,1200,3,6
3300000,7710,5,12
186950,1390,3,7
520000,1430,3,8
358000,1250,4,7
210000,840,2,6
3650000,5020,3,12
543000,2060,3,8
330000,2000,3,7
529000,1530,3,7
295000,700,4,7
365000,950,3,7
473000,1380,3,8
403500,1830,3,8
544000,1790,3,7
621000,1340,4,7
672600,1520,3,8
689800,1370,3,7
613000,1470,4,7
808000,2500,4,9
301000,1060,4,7
340000,1210,4,7
206000,920,3,7
550000,1340,4,7
325000,960,2,6
475000,1630,3,8
432100,1840,3,8
359000,3085,4,7
490000,920,4,6
648360,2260,4,7
340000,1730,5,6
545000,1610,5,7
115000,550,3,5
705640,2400,4,8
300000,1960,3,7
1650000,3190,4,9
1137500,3160,3,8
280000,1550,5,7
245000,1930,4,8
564000,1170,4,7
849000,2520,5,9
698000,1220,4,7
319000,960,3,7
1450000,4110,3,10
695000,3310,5,9
680000,2220,5,7
287500,2250,3,8
465000,1510,3,8
335000,1350,4,6
602000,2420,4,8
482000,2950,3,8
220000,1260,3,7
206000,1700,3,6
1100000,3320,3,9
491150,1470,3,7
390000,2500,3,8
393000,2641,3,7
635000,2260,3,9
490000,1160,4,8
770000,3680,3,9
665000,1615,5,8
287000,1250,3,7
410000,1230,3,7
562000,2510,5,8
475000,1540,3,7
387500,1860,3,8
580000,2700,4,7
930000,3290,3,10
625000,2700,4,7
325000,1570,3,8
235000,1950,3,7
450000,1380,4,8
745000,2410,5,8
223000,1200,4,7
630000,1770,3,7
413450,1540,3,8
720000,2860,3,9
339000,1740,4,7
1115500,2830,3,7
839000,4280,3,10
2950000,3890,5,10
568000,2340,4,7
269000,1410,3,7
382000,1350,4,8
574000,1100,3,8
405000,2070,3,7
572000,2360,3,8
675000,2760,4,9
165000,1220,3,6
260000,1220,3,6
196000,1220,3,6
515000,3020,3,8
810000,3470,3,8
365650,2380,4,8
651000,2260,3,8
240000,720,3,6
299000,1730,3,8
768000,2660,3,9
397380,1030,3,6
476000,2890,3,7
315000,890,3,7
240000,1410,3,7
325000,810,4,6
160000,1370,3,7
435000,2260,3,8
427500,1430,4,7
450000,2510,4,8
688000,1760,3,8
285000,1430,3,6
530000,1510,3,8
195000,1320,3,7
250200,1180,5,7
1100000,1560,5,7
732500,2470,3,9
194250,2190,3,7
526000,1610,3,7
520000,2700,3,7
526000,1530,3,7
1135250,7320,3,11
202000,920,4,6
645500,2990,3,9
570000,720,4,6
325000,1750,4,5
725000,2410,3,9
192000,1240,3,6
560000,1010,4,7
283450,2770,3,7
863000,2800,3,9
815000,1400,3,7
245000,1020,5,6
1315000,2860,4,8
1156000,4270,3,10
480000,2270,3,7
600000,2560,3,7
329950,900,4,6
299500,2010,3,8
460000,1690,3,7
515000,2310,3,8
405000,1520,3,8
483000,1220,3,7
377000,2170,3,8
568000,2790,3,7
355000,1760,4,7
640000,2100,4,7
270000,1430,3,6
559950,2450,3,9
515000,1820,3,7
352000,1850,3,7
595888,1870,5,9
588000,2580,3,8
1050000,3680,5,10
260000,1750,3,8
1600000,3890,3,9
380000,1000,3,6
802000,2210,3,8
1325000,2850,5,10
710000,2460,3,8
600000,2630,3,9
707900,1750,4,7
179950,1100,3,7
683000,2620,3,9
222400,1200,3,7
517000,1920,4,7
410000,1690,5,7
480000,1680,4,7
430000,3440,5,8
439950,2190,3,7
797500,3270,3,10
379000,1280,5,7
575000,1310,1,6
247500,1660,4,7
385000,2700,3,9
423000,1940,4,7
550000,1520,3,7
415000,1620,3,7
693000,2090,5,8
543000,1070,5,7
465000,2000,3,7
280000,1020,3,7
1388000,2400,3,11
665000,2480,3,8
237950,1310,5,6
440000,2420,3,8
618000,1890,4,7
572000,1860,5,7
725000,2500,3,7
454000,1970,4,7
535000,1660,4,7
249000,1850,3,7
395000,1970,4,8
690000,1890,4,8
526500,1310,4,7
325000,1870,3,7
495000,1520,5,7
825000,3070,3,9
383000,1400,4,7
320000,1960,3,7
475000,2680,3,7
275000,2030,3,7
1150000,2320,5,9
455000,1760,5,8
262000,1870,3,7
390000,1280,3,7
300000,1730,4,8
746300,2060,3,9
267000,1030,4,7
525000,1720,4,7
570000,1210,3,7
360000,2620,4,7
1052000,1860,4,6
699950,2510,3,9
375000,2040,4,8
625000,2410,4,7
464050,780,4,7
470000,2210,3,8
330000,1590,3,7
537000,2230,4,7
250000,1560,5,7
835000,2950,3,10
770000,1480,4,7
650000,2850,3,7
335000,2390,3,7
350000,1740,4,7
415000,2060,4,7
788000,2680,4,8
640000,3150,4,7
388000,2440,3,8
360000,2230,3,7
692500,2230,3,7
425000,1600,3,6
645000,1600,3,6
340000,1580,3,7
713000,2840,4,8
430000,2550,3,8
280000,1700,4,7
215000,1470,3,7
306000,1680,3,8
299900,1110,3,7
534000,2120,3,7
1160000,2380,3,9
1165000,2670,5,9
199990,890,3,6
946000,3140,3,9
295000,1260,3,7
475000,920,3,6
750000,2990,3,8
1225000,3120,4,9
183500,1010,4,6
450000,1010,4,6
180000,1020,3,7
707000,3540,4,8
230000,900,3,6
192500,1100,4,7
309000,1990,3,7
759000,1980,4,8
1115000,4040,3,11
462000,1250,4,7
229000,1820,3,7
399950,1140,3,8
325000,1730,4,5
512000,1170,3,8
410000,2910,3,7
210000,970,3,7
325000,2130,4,7
685000,2520,3,8
488000,1360,3,7
247500,1620,3,7
489000,2120,4,7
725000,2700,4,8
199950,1370,3,6
670000,2520,3,8
275000,1540,4,7
1000000,2610,3,8
255000,1490,3,7
465000,2760,3,7
259000,1260,3,7
695000,2630,3,9
505000,1800,3,7
631500,1130,4,8
630500,1180,3,7
999000,2800,3,10
740000,1830,4,7
650000,2220,4,8
554000,1870,3,8
400000,2580,3,8
529941,1660,4,7
310000,1330,3,6
389000,1330,3,6
731781,2630,3,9
502501,1100,3,7
443000,1810,4,7
607000,2060,5,7
2147500,4660,5,10
585000,2370,3,8
1027000,2430,3,9
315000,1880,3,8
180000,1150,4,6
322500,1350,3,7
568500,2180,4,7
813000,3370,4,8
1085000,3650,4,10
424000,2100,3,8
235000,670,3,6
740000,2420,5,9
415000,760,3,7
432000,2200,3,6
1268890,4410,3,12
676500,1300,3,8
419000,720,4,6
650000,2180,3,9
239000,1130,4,7
900000,2230,5,8
330000,2100,3,7
510000,2060,3,8
465000,3060,3,9
1700000,2810,4,10
490000,2550,3,9
2680000,4290,4,11
1000000,3040,3,9
469950,2530,3,8
536000,1300,3,7
244950,1790,4,7
575000,1530,4,7
361000,2380,3,7
650000,2400,5,7
230005,1030,2,7
293000,3250,3,9
445000,1970,3,8
280000,1940,3,7
520000,1850,3,8
780000,3900,3,10
625000,3160,4,8
239950,1440,3,7
335000,2040,3,7
612000,2120,3,8
200000,830,3,6
345000,3140,4,8
520000,2410,3,8
855000,2190,3,8
567500,2190,3,7
208000,1210,4,7
452000,1880,3,7
555000,2410,3,9
519000,2620,5,8
474950,1850,3,9
419000,1760,3,7
390000,860,3,7
539000,2620,4,7
569000,2400,5,8
611000,1850,3,7
760000,4040,3,9
732000,1940,5,9
1675000,3490,4,9
919950,3170,3,9
400000,2530,3,7
785000,3230,3,9
835000,2120,4,9
640500,1640,4,8
310000,2130,3,8
355000,1440,3,7
685000,1940,4,8
202500,1120,3,6
540000,2400,3,8
295000,1810,3,8
518000,1270,3,7
250000,1350,3,7
330000,1550,2,7
481000,1620,4,7
898000,2650,3,9
570000,2510,3,8
475000,2040,3,8
265000,1660,4,8
380000,1980,3,10
790000,2690,4,9
620000,2910,4,9
709050,2720,3,8
296500,1280,3,7
475000,2160,3,8
440000,1760,4,8
405000,800,3,6
269500,930,3,6
520000,2040,4,7
229500,1180,3,6
335000,2000,4,7
680000,3310,3,9
1389000,3130,3,9
740000,2300,3,8
270000,2140,4,8
510000,2210,3,7
300000,970,3,6
1298890,2690,4,8
675000,1890,4,7
925850,3140,3,10
255500,1440,4,7
450000,2910,3,10
280000,1310,3,7
245000,2140,4,7
344950,1090,4,7
381000,1330,3,7
1945000,4690,3,11
1500000,1910,1,8
232603,1750,4,7
220000,1760,3,6
600000,1810,5,8
239000,1360,3,7
400000,1730,3,8
2180000,4710,3,10
350000,1010,5,7
562000,2400,5,8
380000,1540,5,7
511200,1480,3,7
680000,2520,3,9
350000,1210,3,8
410000,2670,3,8
1050000,3030,4,10
391265,1440,3,8
1410000,3250,3,9
575000,1750,5,7
316000,2120,3,7
165000,1050,3,7
850000,1950,5,8
210000,1020,3,5
325000,1820,4,7
682000,2390,3,8
430000,1400,4,7
325500,1540,4,7
385000,2370,3,7
435000,670,5,6
550000,2420,4,7
400000,1000,4,6
503000,2100,5,7
676000,2800,3,8
180000,940,4,7
234000,1640,5,6
734200,2760,5,7
920000,3660,3,10
1920000,3070,4,9
224000,1100,4,7
1400000,3130,3,8
185000,1320,4,6
554600,1470,5,7
268000,1480,3,7
675000,2260,4,8
620000,2210,4,8
396450,1540,5,8
565000,1910,4,7
410000,1760,3,7
1190000,2240,4,8
716125,2110,4,9
225000,1396,3,7
640000,3040,3,9
374000,1140,3,6
415000,1780,5,7
592500,3370,5,8
365000,1484,3,7
600000,2230,4,7
465000,2820,4,9
254999,1580,4,7
279000,2040,3,7
460000,2720,3,8
507000,1490,3,7
291000,1560,3,7
350000,830,3,7
90000,980,4,6
329000,1980,4,8
909000,3680,3,10
187000,860,4,5
580000,1850,3,7
345000,1620,3,7
497000,2240,3,8
345000,1010,3,6
313500,1610,3,8
910000,2720,3,9
399950,2080,3,7
268000,1930,4,7
559000,2250,3,8
309000,1980,4,7
410000,1960,3,7
259000,1320,4,7
950000,2940,4,9
320000,1460,4,7
1150000,2330,3,8
394250,2620,3,7
315000,700,3,6
480000,1140,3,6
556000,2750,3,9
450000,2480,3,7
420000,1130,3,7
890000,2770,3,8
295000,1710,5,7
410000,2150,5,8
308900,2250,3,8
1161000,2960,3,8
665000,2300,3,8
577000,1740,5,7
959000,2830,3,10
471000,1240,5,7
560000,2180,3,8
955000,2510,3,8
1240000,6630,3,10
579000,2300,3,8
335000,3220,3,8
485000,2270,3,8
552000,1840,3,9
950000,3820,3,10
203700,1660,3,7
412000,3360,3,9
237500,1350,4,7
866800,2970,3,9
425000,1000,3,7
200000,1190,3,7
280000,1670,3,7
140000,1200,3,8
370000,2250,3,8
550000,1040,3,7
1411600,3180,5,10
1505000,3180,5,10
510000,2040,4,7
351000,1160,3,7
210000,880,3,6
449999,2290,5,7
137000,950,3,6
270000,1010,5,7
540000,3100,4,7
565000,2560,3,8
940000,2430,3,8
385000,830,4,6
400000,2090,3,8
365000,2030,3,7
353250,1060,3,7
455000,1090,3,7
475000,3400,3,8
571500,1920,4,7
441000,1150,3,6
810000,3970,4,10
550000,1880,3,8
736000,1500,3,8
375000,2190,3,7
717500,2530,3,8
581000,1930,3,8
629000,1510,4,7
3800000,5510,3,13
225000,1100,3,6
315000,1730,3,7
425000,1480,3,8
346500,1150,4,7
550000,1950,4,8
565000,2380,3,8
1001000,3100,5,7
400000,2010,3,7
724950,2270,4,8
623000,2050,2,8
295000,650,3,6
700000,2780,3,9
482000,1300,3,8
770000,2730,3,10
310000,3140,4,8
720000,2410,5,8
355000,1180,4,6
512000,2600,3,9
303000,1400,3,7
299000,2220,4,7
285000,1660,3,8
680000,2330,4,8
285000,1440,5,6
707000,2920,4,9
690000,1760,4,7
872000,2860,3,10
290000,2090,3,8
425000,1910,4,7
925000,3280,4,9
340500,1770,3,7
365000,920,4,6
725000,1690,4,7
811000,2470,5,8
299000,1040,4,7
287500,1220,5,7
879950,3500,4,9
135900,760,3,6
1225000,3070,3,9
522500,2100,5,7
399500,1660,5,7
450000,1430,4,7
218000,1620,3,7
289999,1490,3,8
540000,1170,3,6
324950,1240,4,7
718500,2910,4,7
495000,2660,4,9
260000,2220,3,7
430000,1920,4,7
402500,2780,3,8
1415000,3110,4,10
275000,1820,4,7
250000,1765,3,7
665000,1800,4,7
425000,2650,3,8
760000,1410,4,7
447000,1650,3,7
205000,1180,4,7
191000,800,4,6
350000,1430,3,7
789888,3300,3,9
443000,1220,3,7
695000,3530,3,9
560000,1380,4,7
550000,1410,4,7
850000,3360,3,9
352750,2270,4,7
550000,2890,3,8
774900,1750,3,7
250000,1010,5,6
962800,3780,3,9
299500,1880,4,7
250000,800,3,6
745000,4720,5,9
279475,1060,3,6
450000,2530,3,8
307700,1980,4,7
665000,1650,4,8
375000,1890,3,8
420000,3360,3,11
148000,630,3,6
707000,1980,3,8
399000,990,4,7
570000,3420,3,9
853000,3440,3,10
400000,1300,4,7
615000,2040,4,7
463000,1250,4,7
600000,1960,4,8
429000,2720,3,7
980000,3250,3,8
359500,3190,3,8
715000,2570,3,9
240000,1420,4,7
455000,2120,5,7
610000,2080,3,7
675000,2740,3,9
283500,1250,3,7
235000,2150,3,7
827000,3230,3,9
353000,860,3,7
747500,2810,4,9
341000,1040,3,6
182000,1160,2,5
250000,1470,3,6
655000,2350,3,8
405000,1660,4,8
390000,2020,3,7
275400,890,3,7
791000,2430,3,8
424500,1460,3,7
430000,980,4,7
865000,2580,4,9
163000,1250,3,7
920000,3140,5,8
1028950,2680,3,9
325000,1810,4,7
315000,2090,3,7
227000,1120,3,6
179000,1790,3,6
276000,870,3,7
335000,3160,4,6
430000,2350,3,7
266490,1810,3,7
655000,3160,3,8
635500,1660,3,7
235000,2500,3,7
885000,2880,4,9
352500,1470,4,7
450000,1460,3,8
3635000,5490,3,12
1050000,2480,3,9
476000,1140,3,8
375000,1830,3,8
600600,3110,3,8
567000,2630,4,8
650000,2390,3,8
190000,1750,4,5
858000,4370,4,10
435500,1020,3,7
685000,2500,3,8
252000,1540,4,7
512500,2200,4,8
423800,1940,3,8
460000,1453,4,8
434000,1830,3,8
244000,2000,3,6
348125,1400,3,7
585000,2400,4,8
230000,1390,4,6
450000,1680,4,8
393000,1820,4,7
517000,1140,4,7
400000,1060,3,7
890000,3050,3,10
205950,970,4,6
209000,1320,3,6
430000,1890,4,6
534000,2040,4,6
735000,2370,5,7
873000,2720,3,11
475000,1970,3,8
325000,2180,4,7
500000,2990,3,9
279000,2180,4,7
350000,1440,3,8
660000,3180,3,9
324950,1643,4,7
500000,1530,3,7
187300,1310,3,6
345600,2800,3,9
400000,1510,3,7
935000,2700,3,10
374000,2220,5,7
328000,1440,3,7
257500,1300,5,7
1003000,2230,5,8
216500,1390,4,8
1185000,2760,5,10
360000,3200,3,9
699999,1240,4,7
535000,1960,4,8
464950,2190,3,7
925000,3540,3,10
930000,2640,3,9
727500,2660,3,8
325000,1670,3,7
695000,3080,3,8
585000,2890,3,8
319000,1800,3,7
265000,2000,4,7
359000,1940,4,7
390000,1940,4,7
374500,960,5,7
661000,1750,4,8
900000,2320,3,8
600000,2380,3,8
2000000,6490,4,11
512500,1620,5,7
229500,1770,4,8
589000,2320,3,8
539950,1330,3,8
640000,3420,3,9
218250,1270,3,7
675000,2550,3,8
338000,1860,3,7
231750,1020,3,7
199900,720,3,6
1059000,4460,3,11
263000,1830,5,7
279950,1520,4,7
395000,1080,4,7
252500,1900,3,7
1150000,5300,3,11
205000,1370,3,7
654000,2960,4,8
200000,960,2,6
700000,2190,3,8
2720000,3990,4,11
306000,1200,5,7
270000,1780,3,7
340000,2630,4,9
450000,2300,4,7
580000,3210,5,7
435000,2290,3,7
690000,2780,3,9
720000,2650,3,8
403000,1840,3,8
440000,1560,5,7
178500,1200,5,7
270000,1900,3,7
129888,710,3,6
260000,1360,3,7
339950,2990,4,8
250000,1640,3,6
680000,3650,3,10
660000,2920,4,7
1225000,3680,3,11
550000,1830,5,8
675000,2570,3,8
981000,2730,3,10
168000,1150,4,6
1000000,4260,3,11
320000,1260,3,7
959000,4440,4,9
372000,2300,3,7
391500,1920,3,8
390000,1080,3,7
302000,890,4,6
495000,1650,3,7
504500,1820,3,8
555000,2320,3,7
1550000,3260,5,9
550000,1730,3,7
1800000,3320,5,10
655000,1660,4,7
685000,3290,4,10
721000,2280,4,7
1518630,3650,3,9
365000,1620,3,7
458000,2020,4,7
280000,1150,3,6
628000,1940,4,7
781500,3440,3,10
295000,2000,4,7
435000,750,5,7
300000,1420,3,7
208500,880,4,5
930000,2680,3,9
316000,860,3,6
249900,1310,4,7
675000,1780,4,8
447000,1440,3,7
675000,1510,3,8
546000,2100,3,8
310000,1310,3,7
190000,1280,3,7
650000,1320,3,8
585000,1740,3,8
1430800,2910,3,10
565000,2500,3,9
174900,1100,2,6
360000,1381,3,8
234000,960,3,7
575000,3840,3,7
315000,2200,3,7
225000,1250,3,7
370000,2380,4,7
606000,1500,3,7
272500,1410,4,7
475000,1680,3,7
270000,1500,4,7
624000,2710,3,8
355000,1730,3,7
345000,960,3,7
342000,2380,3,8
316000,1120,4,7
539950,2960,3,9
221347,1580,3,6
330000,1870,3,8
279000,1810,4,8
850000,2550,4,8
746000,1910,4,7
478000,1200,3,7
820000,2420,5,7
2160000,3080,3,11
820000,3850,3,10
887000,3000,4,8
159000,1360,4,7
824000,3670,3,8
812000,2270,3,9
242000,1750,4,7
625000,3550,3,9
399888,2370,4,7
289000,1670,4,7
400000,1860,3,9
1550000,4460,3,12
345000,1080,3,7
874950,1080,3,7
875000,2280,5,7
628990,2540,3,9
535000,2560,4,6
770126,2390,3,8
710000,2870,5,8
465000,1510,3,7
359000,2200,4,7
151000,720,3,4
820000,2970,3,9
160000,960,4,7
535000,1420,4,7
365000,1800,3,7
708000,3090,3,9
215000,1200,4,7
1950000,4065,4,10
390000,2570,5,7
570000,1530,4,7
383000,1500,3,7
370000,2490,3,9
454000,3040,3,7
1400000,4140,3,10
371000,1690,3,7
530000,1430,3,7
608000,2490,4,8
450000,1350,5,7
780000,3140,3,10
290000,2340,2,8
225000,1610,4,7
805000,3320,4,10
660000,2390,3,9
299000,1180,5,7
530000,1260,3,8
680000,1800,5,7
199900,1790,5,6
224000,1760,3,7
244000,1540,4,7
485000,1260,5,7
330000,2240,3,8
509000,1630,3,6
440000,2350,3,8
244000,1350,3,7
399700,1320,4,7
519000,1950,4,7
211000,2100,3,7
950000,3480,4,7
410000,1830,3,8
750000,2640,3,7
133400,900,4,6
240000,1553,3,7
539000,1710,3,8
688000,3400,3,10
465000,1270,3,7
936000,2960,4,8
620000,3040,3,7
429950,1430,5,7
296475,1520,3,7
330000,1820,3,7
445000,1800,3,8
846000,2720,3,10
725000,1980,4,8
369000,2550,3,9
625000,2210,3,8
535000,2120,3,7
229950,1570,5,6
229999,1310,4,7
850000,3150,3,8
589900,3870,3,10
513000,1840,4,7
401000,1120,4,6
260000,1440,3,7
525000,2300,4,8
470000,2070,4,8
205000,1420,3,7
620000,2010,4,8
229000,1200,3,6
445000,1150,3,7
215000,1240,3,7
504975,1900,3,8
495000,2350,3,8
205000,1120,4,7
152275,1020,3,6
586000,1930,3,8
779950,2680,3,9
557000,2660,4,8
610000,2200,4,8
405000,1010,5,7
320000,2310,3,8
356000,920,3,6
794500,3030,4,7
349000,1590,3,7
549000,2740,3,7
193000,960,4,6
700000,2240,3,9
523000,2400,3,8
565000,2860,4,7
500000,2960,3,7
1450000,3770,5,9
710000,3830,3,9
333000,2750,3,8
580000,2100,3,7
289950,1500,3,7
375000,710,3,5
505000,2770,5,8
324950,2050,3,7
490000,1960,3,7
630000,1770,5,7
595000,3290,4,8
872500,1990,3,9
490000,1760,4,7
1900000,5080,3,11
310000,1020,3,7
450000,1350,2,6
539000,1740,3,9
888550,3540,3,10
269950,1520,3,7
142000,290,1,1
300000,1310,3,7
780000,3000,3,10
545000,2660,3,8
278000,2120,3,7
342000,1200,3,7
190000,1900,4,7
387000,1010,3,8
279950,1850,3,7
550000,4520,3,9
439000,2010,3,8
774888,2420,4,8
480000,2732,4,8
835000,1910,5,8
1500000,3520,3,9
771000,2220,4,7
1225000,2020,4,9
600000,2090,5,8
305000,1580,3,7
1388000,2650,3,8
216500,1020,4,6
370000,1070,3,7
492650,2120,3,8
431200,1360,3,7
277500,1700,3,7
278000,1820,5,7
351000,1430,3,6
850000,4140,3,10
885000,1313,3,8
399950,1590,3,8
185000,1080,3,7
440000,2730,3,8
2395000,3800,3,10
299000,2540,4,8
299500,1810,3,8
420000,1540,5,7
234000,1390,3,7
540000,1460,5,7
649950,2350,4,8
330000,1160,4,7
840000,3500,3,9
370000,1980,5,8
410000,1250,5,7
257000,770,3,7
350000,1920,3,7
380000,1120,3,6
344000,1150,4,6
488000,1590,3,7
465000,910,3,7
229500,1870,3,7
445000,2420,3,8
246000,2120,3,6
545000,2730,5,7
518000,2560,3,8
565000,2620,3,8
445000,2760,3,7
968000,2900,3,8
725000,1820,5,7
315500,1870,3,7
487585,2010,3,7
246500,940,2,7
819000,1850,3,8
349900,2530,3,7
267000,940,4,6
480000,1820,3,7
525000,1510,3,7
578000,2070,3,8
345000,1380,3,8
499000,1270,3,7
425000,1390,4,7
268000,1840,5,8
240000,1600,4,7
147000,1480,4,7
500000,2120,4,6
1010000,2940,5,8
991500,3820,3,11
510000,2740,4,7
1980000,4360,3,10
484998,1540,3,8
1280000,4660,3,11
210000,1590,3,7
450000,1180,4,7
875000,2360,3,7
529950,1860,5,8
415000,1470,3,7
590000,2990,4,7
379950,1690,4,7
385000,660,3,6
588000,2310,3,8
252500,770,3,6
530000,2320,3,9
385000,1370,3,7
419000,1700,4,7
175000,960,3,6
515000,1150,3,7
945000,2910,5,9
359900,2290,3,7
419950,2260,3,8
460000,1300,3,7
255000,1850,3,7
481000,1920,4,7
719521,1920,4,7
1080000,4910,4,10
334000,2210,4,8
675000,2280,5,8
556000,1640,3,7
900000,1980,3,8
400000,900,3,7
724950,1960,5,8
321000,1800,4,8
1356920,4270,5,10
171000,1520,3,6
1360000,5430,4,10
323000,1950,3,7
491500,2190,3,9
226000,1200,5,7
580000,2180,4,7
640000,2320,3,9
619790,1040,4,7
383962,2700,3,8
373000,1400,3,7
541338,2060,3,8
254922,780,4,6
575000,2400,4,7
650000,2900,4,7
269950,1740,4,7
270950,780,3,6
495000,2430,3,9
794154,2210,4,8
340768,1510,4,8
375000,900,3,7
820000,3670,3,10
555000,1160,3,8
312500,1070,3,7
450000,950,3,7
739000,2950,3,9
320000,1420,3,7
235000,1590,3,6
275500,1290,3,7
564000,1690,3,8
263000,1340,3,6
257000,1397,3,7
725000,3750,3,10
300000,2000,3,7
328000,2250,3,8
187500,840,3,6
400000,1100,4,7
515000,1660,4,7
1410000,2180,5,9
235000,1460,3,7
669000,2470,3,8
282000,1250,4,6
663000,1480,5,7
279900,2240,3,9
335000,1570,4,7
689000,3250,3,9
413100,1790,3,7
506950,2080,3,8
500000,1480,3,8
540000,3610,3,8
812000,2040,3,9
1200000,3850,3,11
370000,3230,3,9
338000,2440,3,6
185000,1490,3,7
450000,1150,4,7
451000,900,3,7
785000,3210,3,11
850000,3900,5,8
235000,1240,2,7
1150000,1760,3,7
377500,1410,3,7
825500,2780,3,9
1059500,3230,3,9
880000,4600,3,10
413800,1440,3,8
504200,1200,3,8
421500,2793,3,9
855169,2970,3,8
380000,1440,3,7
580000,1480,3,8
377000,1870,3,8
329900,2475,3,7
921800,2950,3,10
529500,1410,3,9
363990,2240,3,8
834950,3230,3,9
399000,2100,3,8
338900,1936,3,8
419950,3120,3,9
493000,2070,3,8
650000,3700,3,9
456000,2130,3,8
425000,1620,3,8
348000,1490,3,8
1040890,4180,3,9
299000,1400,3,8
1264000,3490,3,9
155000,1300,3,7
319500,2730,3,8
274000,1830,3,8
429000,2340,3,7
267800,1410,3,8
369950,1930,3,7
480000,3028,3,7
440000,3180,3,8
839704,2950,3,10
535000,1430,3,8
290000,1020,3,8
370000,1650,3,8
405000,1060,3,7
499431,2620,3,8
275000,1830,3,7
320000,998,3,7
425000,2070,3,7
1450000,2860,3,10
340000,1920,3,9
299900,1210,3,9
865950,4890,3,9
720000,3420,3,9
460000,2870,3,9
375000,1600,3,8
386180,960,3,7
280000,1740,3,7
359000,2575,3,8
785000,3660,3,10
425000,1420,3,8
575000,3070,3,8
465000,1920,3,8
1850000,4160,3,10
720000,3276,3,9
390000,2890,3,7
2205000,3430,3,10
1054690,3390,3,9
915000,2930,3,9
562000,1300,3,8
349000,1250,3,7
375000,2310,3,8
479950,1360,3,8
319000,2020,3,7
325000,1270,3,8
505657,2790,3,8
340000,2320,3,7
250000,1750,3,7
349500,2030,3,8
290750,1270,3,7
715000,2710,3,8
689950,2520,3,8
425000,1340,3,8
657000,1570,3,8
359950,2690,3,7
319900,2475,3,7
532000,2260,3,9
291000,840,3,8
675000,1720,3,8
885000,2940,3,9
1450000,4170,3,10
780000,4310,3,8
839950,3010,3,9
645000,2170,3,8
263000,1584,3,7
345000,1110,3,8
505000,2420,3,8
522500,1430,3,8
400000,2393,3,8
543000,1240,3,8
495000,2980,3,8
549995,2970,3,8
327555,2329,3,8
690000,3340,3,8
673000,2580,3,9
384435,2029,3,9
780000,3430,3,9
1375000,3330,3,9
950968,3220,3,8
334950,1240,3,7
489000,1500,3,8
600000,3530,3,10
282000,1260,3,8
442000,4168,3,10
220000,1030,3,7
489000,3080,3,8
250000,1072,3,7
484259,2790,3,8
1680000,4090,3,11
450000,1800,3,8
299000,830,3,7
450000,2280,3,8
585000,2110,3,9
660000,1570,3,8
301500,830,3,7
949950,4120,3,10
759990,2540,3,9
355000,2050,3,8
889950,3080,3,9
629800,2390,3,8
745000,3170,3,9
379900,1240,3,7
335000,1090,3,8
809000,4630,3,9
569950,3230,3,8
723000,3510,3,10
282000,1785,3,8
569900,2360,3,8
385000,2340,3,7
420000,1620,3,8
2250000,3890,3,12
1205000,3590,3,9
292000,1984,3,7
645000,1640,3,8
304500,1350,3,7
489500,2730,3,8
1583000,5610,3,11
390000,962,3,7
815000,3040,3,8
719000,2540,3,9
331210,2240,3,8
245000,1260,3,7
465000,3210,3,8
580000,1620,3,8
540000,1580,3,8
399000,1430,3,7
328000,1850,3,8
701000,3340,3,10
408000,2670,3,8
2641100,4660,3,11
445000,1550,3,8
672500,3470,3,9
538000,3010,3,8
450000,3931,3,10
362500,1800,3,8
